,id,main_code,statistics_main_code,name,advisor,trustee,operate_mode_id,operate_mode,underlying_asset_type_id,underlying_asset_type,invest_style_id,invest_style,start_date,end_date
768,1669,002585,,建信兴利灵活配置混合,建信基金管理有限责任公司,中信银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-06-08,
769,1675,002593,002593,富国美丽中国混合,富国基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-05-19,
770,1676,002594,,工银现代服务业混合,工银瑞信基金管理有限公司,中国民生银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-10-27,
771,1677,002595,,博时工业4.0,博时基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2016-06-08,
772,1679,002597,,兴业成长动力混合,兴业基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-06-03,
773,1680,002598,002598,平安消费精选混合,平安基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2019-12-31,
774,1682,002601,,中银证券价值精选灵活配置混合,中银国际证券股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-04-29,
775,1686,002605,,融通新消费灵活配置混合,融通基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-05-27,
776,1691,002614,002614,中银颐利混合,中银基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-09,
777,1692,002616,002616,中银益利混合,中银基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-04-25,
778,1693,002618,002618,中银裕利混合,中银基金管理有限公司,兴业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-04-26,
779,1694,002620,,中邮未来新蓝筹混合,中邮创业基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-08-04,
780,1695,002621,002621,中欧消费主题股票,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2016-07-22,
781,1698,002624,002624,广发优企精选混合,广发基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-04,
782,1704,002634,002634,华宝未来主导混合,华宝基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-11-04,
783,1708,002639,,天弘价值精选,天弘基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-06-16,
784,1715,002649,,民生智造2025混合,民生加银基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-02-07,
785,1718,002653,,泰康沪港深精选,泰康资产管理有限责任公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-06-06,
786,1726,002662,002662,前海开源沪港深大消费主题混合,前海开源基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-09-29,
787,1727,002664,002664,万家瑞和,万家基金管理有限公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-04-26,
788,1728,002666,002666,前海开源沪港深创新成长混合,前海开源基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-06-24,
789,1730,002669,,华商万众创新,华商基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-06-28,
790,1736,002681,002681,金鹰元和混合,金鹰基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-05-31,
791,1737,002683,,民生前沿科技混合,民生加银基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-11-30,
792,1739,002685,002685,中欧丰泓沪港深灵活配置混合,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-11-08,
793,1742,002692,002692,富国创新科技混合,富国基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-06-16,
794,1749,002703,002703,长城久源混合,长城基金管理有限公司,平安银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2019-06-27,
795,1752,002707,002707,大摩科技领先混合,摩根士丹利华鑫基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-13,
796,1753,002708,002708,大摩健康产业混合,摩根士丹利华鑫基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-06-30,
797,1757,002714,,鹏华金城灵活配置混合,鹏华基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-06-01,
798,1760,002717,002717,红塔红土盛隆灵活配置混合,红塔红土基金管理有限公司,广州农村商业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2018-06-12,
799,1768,002732,,长盛沪港深,长盛基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-07-05,
800,1791,002768,,华安安进灵活配置混合,华安基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-07-05,
801,1792,002770,002770,安信新回报混合,安信基金管理有限责任公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-05-09,
802,1793,002772,,光大产业,光大保德信基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-09-13,
803,1813,002803,,东方红沪港深,上海东方证券资产管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-07-11,
804,1814,002804,,华泰柏瑞量化对冲,华泰柏瑞基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-05-26,
805,1819,002810,,金信转型创新,金信基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-06-08,
806,1833,002833,002833,华夏新锦绣混合,华夏基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-24,
807,1836,002838,002838,华夏新锦程混合,华夏基金管理有限公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-09,
808,1839,002844,,金鹰多元策略混合,金鹰基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-09,
809,1842,002849,,金信智能中国2025,金信基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-07-01,
810,1844,002851,002851,南方品质优选灵活配置混合,南方基金管理股份有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-01,
811,1849,002860,,前海开源沪港深新机遇,前海开源基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-30,
812,1850,002861,,工银智能制造股票,工银瑞信基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2017-06-21,
813,1851,002862,,金信量化,金信基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-07-01,
814,1852,002863,,金信深圳成长混合,金信基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-12-22,
815,1859,002871,002871,华夏智胜价值成长股票,华夏基金管理有限公司,招商银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-03-06,
816,1865,002885,002885,大摩万众创新混合,摩根士丹利华鑫基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-04,
817,1879,002910,,易方达供给改革混合,易方达基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-25,
818,1886,002919,002919,东吴智慧医疗量化混合,东吴基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-11,
819,1897,002934,002934,泰康恒泰回报混合,泰康资产管理有限责任公司,交通银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-07-13,
820,1899,002938,,中银证券健康产业混合,中银国际证券股份有限公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-09-07,
821,1900,002939,,广发创新升级混合,广发基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-24,
822,1903,002943,,广发多因子混合,广发基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-12-30,
823,1905,002945,,大成盛世精选混合,大成基金管理有限公司,中国农业银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-12-20,
824,1908,002952,,建信多因子量化股票,建信基金管理有限责任公司,中国民生银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2016-08-09,
825,1909,002955,,融通新趋势,融通基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-17,
826,1916,002967,002967,浙商大数据智选消费,浙商基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-11,
827,1921,002980,,华夏创新前沿股票,华夏基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2016-09-07,
828,1922,002983,002983,长信国防军工量化混合,长信基金管理有限责任公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-01-05,
829,1927,002989,,融通通乾研究精选灵活配置混合,融通基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-12,
830,1949,003026,003026,安信新价值混合,安信基金管理有限责任公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-19,
831,1950,003028,003028,安信新优选混合,安信基金管理有限责任公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-07-28,
832,1951,003030,003030,安信新目标混合,安信基金管理有限责任公司,宁波银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-09,
833,1952,003032,,平安医疗健康混合,平安基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2017-11-24,
834,1964,003053,003053,嘉实文体娱乐股票,嘉实基金管理有限公司,中国银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2016-09-07,
835,1968,003059,003059,长信先利半年定开混合,长信基金管理有限责任公司,招商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-09-07,
836,1970,003062,003062,银华通利灵活配置混合,银华基金管理股份有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-08-05,
837,1973,003069,003069,光大保德信创业板股票,光大保德信基金管理有限公司,中国建设银行股份有限公司,401001,开放式基金,402001,股票型,005001,普通股票型,2018-02-13,
838,1986,003095,003095,中欧医疗健康混合,中欧基金管理有限公司,中国工商银行股份有限公司,401001,开放式基金,402004,混合型,005005,偏股混合型,2016-09-29,
